id,idLoan,txtTranType,amtPrin,amtInt,dtPost,dtEffect,dtReverse,created_at,updated_at
57946864,700065E6E5-01,pay,-10.36,-47.58,2022-10-21,2022-10-21,,2022-10-21,2022-10-21
72244025,C0503AFA3F-06,pay,-174.29,-66.92,2024-05-16,2024-05-16,,2024-05-16,2024-05-16
72606055,C0503AFA3F-06,pay,-205.02,-36.17,2024-05-30,2024-05-30,,2024-05-30,2024-05-30
55559146,B0027C79D4-01,pay,0.00,-59.06,2022-07-06,2022-07-06,,2022-07-06,2022-07-06
71226835,8009A4A98A-03,pay,-600.00,-46.42,2024-04-09,2024-04-09,,2024-04-08,2024-04-08
70732607,0095EBA30D-15,pay,-58.96,-44.15,2024-03-22,2024-03-22,,2024-03-22,2024-03-22
71795558,60504AA1EB-01,pay,-34.27,-126.96,2024-04-30,2024-04-30,,2024-04-30,2024-04-30
73408153,0095EBA30D-15,pay,-68.12,-34.99,2024-06-28,2024-06-28,,2024-06-28,2024-06-28
67004893,60504AA1EB-01,pay,0.00,-161.23,2023-11-14,2023-11-14,,2023-11-14,2023-11-14
69308158,30664BD9C7-02,pay,-3.81,-64.22,2024-02-02,2024-02-02,,2024-02-02,2024-02-02
70371630,A0908DFDD9-01,pay,-21.72,-99.09,2024-03-08,2024-03-08,,2024-03-08,2024-03-08
73157183,0053D982CA-02,pay,-21.46,-130.46,2024-06-20,2024-06-20,,2024-06-20,2024-06-20
35795860,002226CAA1-01,pay,-42.58,-68.47,2019-04-18,2019-04-18,,2019-04-18,2019-04-18
72020667,0053D982CA-02,pay,-18.52,-133.40,2024-05-08,2024-05-08,,2024-05-08,2024-05-08
42846717,70002E2033-01,pay,0.00,-86.59,2020-06-08,2020-06-08,,2020-06-08,2020-06-08
41247876,10031458D1-02,pay,-33.63,-82.93,2020-02-07,2020-02-07,,2020-02-07,2020-02-07
39004946,70002E2033-01,pay,0.00,-86.59,2019-09-23,2019-09-23,,2019-09-23,2019-09-23
55208447,B001EA1ABF-01,pay,-111.79,-45.69,2022-06-17,2022-06-17,,2022-06-17,2022-06-17
53947181,B001EA1ABF-01,pay,-47.25,-110.23,2022-04-08,2022-04-08,,2022-04-08,2022-04-08
54685841,B001EA1ABF-01,pay,-79.21,-78.27,2022-05-20,2022-05-20,,2022-05-20,2022-05-20
64828093,606D74602F-03,pay,0.00,-150.75,2023-08-25,2023-08-25,,2023-08-25,2023-08-25
69517591,2032A77167-01,pay,0.00,-157.16,2024-02-09,2024-02-09,,2024-02-09,2024-02-09
70752830,900DF45101-01,pay,-11.26,-43.85,2024-03-22,2024-03-22,,2024-03-22,2024-03-22
68349629,B047165AA9-01,pay,0.00,-88.44,2024-01-02,2024-01-02,,2024-01-02,2024-01-02
72099076,802738B4BE-02,pay,-7.75,-46.69,2024-05-10,2024-05-10,,2024-05-10,2024-05-10
70757252,B01F3A4B91-03,pay,-18.70,-92.99,2024-03-22,2024-03-22,,2024-03-22,2024-03-22
70891144,A0B573A20F-01,pay,-9.88,-82.05,2024-03-28,2024-03-28,,2024-03-28,2024-03-28
71103786,90105785F2-01,pay,-31.64,-145.40,2024-04-04,2024-04-04,,2024-04-04,2024-04-04
41570757,F09E983DAF-02,pay,0.00,-208.49,2020-02-28,2020-02-28,,2020-02-28,2020-02-28
52360482,70025BAF07-04,pay,-11.20,-139.47,2022-01-14,2022-01-14,,2022-01-14,2022-01-14
38307875,3004D7D305-08,pay,-8.78,-109.36,2019-08-16,2019-08-16,,2019-08-16,2019-08-16
40910250,3004D7D305-08,pay,-52.43,-65.71,2020-01-17,2020-01-17,,2020-01-17,2020-01-17
49986781,20050FE67E-01,pay,-124.37,-875.63,2021-09-22,2021-09-21,,2021-09-22,2021-09-22
42266504,200C048FF7-01,pay,-23.01,-136.74,2020-04-17,2020-04-17,,2020-04-17,2020-04-17
42423096,200C048FF7-01,pay,-27.33,-132.42,2020-05-01,2020-05-01,,2020-05-01,2020-05-01
41452402,200C048FF7-01,pay,-10.15,-149.60,2020-02-21,2020-02-21,,2020-02-21,2020-02-21
38125235,30085FECE9-03,pay,-22.20,-291.37,2019-08-05,2019-08-05,,2019-08-05,2019-08-05
69857124,C06040C80C-01,pay,-4.51,-120.82,2024-02-21,2024-02-21,,2024-02-21,2024-02-21
71709557,B002B6DBD7-03,pay,-4.94,-64.38,2024-04-26,2024-04-26,,2024-04-26,2024-04-26
67020998,4007C2D19B-02,pay,-77.67,-48.77,2023-11-15,2023-11-15,,2023-11-15,2023-11-15
63442935,4007C2D19B-02,pay,0.00,-126.44,2023-06-28,2023-06-28,,2023-06-28,2023-06-28
64480129,6003854A7C-02,pay,-22.95,-200.10,2023-08-11,2023-08-11,,2023-08-11,2023-08-11
63816061,6003854A7C-02,pay,-16.58,-206.47,2023-07-14,2023-07-14,,2023-07-14,2023-07-14
73105192,D0130F7CC6-03,pay,-48.97,-117.98,2024-06-17,2024-06-17,,2024-06-17,2024-06-17
54218684,1005A686CB-01,pay,-27.54,-133.30,2022-04-25,2022-04-25,,2022-04-25,2022-04-25
53981939,1005A686CB-01,pay,-40.03,-120.81,2022-04-11,2022-04-11,,2022-04-11,2022-04-11
71709561,B008DFEBCF-01,pay,-13.17,-133.38,2024-04-26,2024-04-26,,2024-04-26,2024-04-26
68474217,00398CCC8E-01,pay,-1.45,-52.97,2024-01-05,2024-01-05,,2024-01-05,2024-01-05
59747938,4007C2D19B-01,pay,-9.53,-53.72,2023-01-05,2023-01-05,,2023-01-05,2023-01-05
66519074,703FFD621E-01,pay,0.00,-157.21,2023-10-27,2023-10-27,,2023-10-27,2023-10-27
72021231,103D32C994-01,pay,-57.62,-157.91,2024-05-08,2024-05-08,,2024-05-08,2024-05-08
65748250,703FFD621E-01,pay,0.00,-157.21,2023-09-29,2023-09-29,,2023-09-29,2023-09-29
68077581,703FFD621E-01,pay,-11.25,-145.96,2023-12-22,2023-12-22,,2023-12-22,2023-12-22
66836740,103D32C994-01,pay,-94.71,-120.82,2023-11-08,2023-11-08,,2023-11-08,2023-11-08
71204992,103D32C994-01,pay,-36.97,-178.56,2024-04-08,2024-04-08,,2024-04-08,2024-04-08
70554534,900F4C48EF-06,pay,0.00,-155.47,2024-03-15,2024-03-15,,2024-03-15,2024-03-15
48771534,000E053485-03,pay,0.00,-149.96,2021-07-23,2021-07-23,,2021-07-23,2021-07-23
49584444,000E053485-03,pay,-114.98,-34.98,2021-09-03,2021-09-03,,2021-09-03,2021-09-03
73238475,A0B7F45195-04,pay,0.00,-104.31,2024-06-21,2024-06-21,,2024-06-21,2024-06-21
70533039,009F1BE43A-03,pay,-25.44,-123.57,2024-03-15,2024-03-15,,2024-03-15,2024-03-15
48906094,9006750265-02,pay,-7.99,-140.71,2021-07-30,2021-07-30,,2021-07-30,2021-07-30
51151217,500A8E687A-01,pay,-57.48,-78.51,2021-11-17,2021-11-17,,2021-11-17,2021-11-17
53170648,9006750265-02,pay,-81.41,-67.29,2022-02-25,2022-02-25,,2022-02-25,2022-02-25
61937743,F003A02483-03,pay,0.00,-74.35,2023-04-14,2023-04-14,,2023-04-14,2023-04-14
70096896,D0795C7AEF-01,pay,-3.97,-191.68,2024-02-29,2024-02-29,,2024-02-29,2024-02-29
71144452,6063C069A2-02,pay,-16.01,-52.94,2024-04-05,2024-04-05,,2024-04-05,2024-04-05
69264455,D0795C7AEF-01,pay,0.00,-195.65,2024-02-01,2024-02-01,,2024-02-01,2024-02-01
69527183,6063C069A2-02,pay,-7.91,-61.04,2024-02-09,2024-02-09,,2024-02-09,2024-02-09
52118725,900534A56F-01,pay,-33.10,-96.66,2022-01-03,2022-01-03,,2022-01-03,2022-01-03
71322167,509BB1A549-02,pay,0.00,-117.01,2024-04-12,2024-04-12,,2024-04-12,2024-04-12
55519779,5007F98F1E-05,pay,-43.43,-100.82,2022-07-05,2022-07-05,,2022-07-05,2022-07-05
71226885,D04620AA63-10,pay,-95.64,-130.19,2024-04-16,2024-04-16,,2024-04-08,2024-04-08
66910993,801B6AE131-04,pay,0.00,-150.62,2023-11-10,2023-11-10,,2023-11-10,2023-11-10
68889605,509BB1A549-02,pay,0.00,-117.01,2024-01-19,2024-01-19,,2024-01-19,2024-01-19
44174659,C064627D93-08,pay,-77.68,-76.05,2020-10-02,2020-10-02,,2020-10-02,2020-10-02
42601396,C064627D93-08,pay,-15.30,-138.43,2020-05-15,2020-05-15,,2020-05-15,2020-05-15
58611265,700065E6E5-01,pay,-14.61,-43.33,2022-11-18,2022-11-18,,2022-11-18,2022-11-18
69675476,400B94F649-13,pay,-142.00,-85.20,2024-02-15,2024-02-15,,2024-02-15,2024-02-15
70893656,D03F4063A9-15,pay,-154.98,-67.22,2024-03-28,2024-03-28,,2024-03-28,2024-03-28
73433077,D03F4063A9-15,pay,-189.07,-33.13,2024-06-28,2024-06-28,,2024-06-28,2024-06-28
50343687,901C9B7E4D-01,pay,-7.62,-134.67,2021-10-08,2021-10-08,,2021-10-08,2021-10-08
70269684,60504AA1EB-01,pay,-25.97,-135.26,2024-03-05,2024-03-05,,2024-03-05,2024-03-05
49746733,901C9B7E4D-01,pay,-5.40,-136.89,2021-09-10,2021-09-10,,2021-09-10,2021-09-10
69809679,60504AA1EB-01,pay,-13.10,-148.13,2024-02-20,2024-02-20,,2024-02-20,2024-02-20
41450929,10031458D1-02,pay,-39.56,-77.00,2020-02-21,2020-02-21,,2020-02-21,2020-02-21
69954123,E0770C91EE-03,pay,-6.96,-98.59,2024-02-23,2024-02-23,,2024-02-23,2024-02-23
72660751,E0770C91EE-03,pay,-24.47,-81.08,2024-05-31,2024-05-31,,2024-05-31,2024-05-31
40554955,10031458D1-02,pay,0.00,-116.56,2019-12-27,2019-12-27,,2019-12-27,2019-12-27
50347194,B001EA1ABF-01,pay,0.00,-157.48,2021-10-08,2021-10-08,,2021-10-08,2021-10-08
68266455,606D74602F-03,pay,0.00,-150.75,2023-12-29,2023-12-29,,2023-12-29,2023-12-29
70938130,9087E05C80-02,pay,-13.82,-120.58,2024-03-29,2024-03-29,,2024-03-29,2024-03-29
72467918,802738B4BE-02,pay,-9.12,-45.32,2024-05-24,2024-05-24,,2024-05-24,2024-05-24
67486520,B047165AA9-01,pay,0.00,-88.44,2023-12-01,2023-12-01,,2023-12-01,2023-12-01
69731951,802738B4BE-02,pay,-2.46,-51.98,2024-02-16,2024-02-16,,2024-02-16,2024-02-16
62213196,F00C8F0D75-01,pay,-78.64,-19.78,2023-04-28,2023-04-28,,2023-04-28,2023-04-28
71659840,A0B573A20F-01,pay,-13.95,-77.98,2024-04-25,2024-04-25,,2024-04-25,2024-04-25
52061932,70025BAF07-04,pay,-9.52,-141.15,2021-12-31,2021-12-31,,2021-12-31,2021-12-31
69112889,E0394CC2BB-11,pay,-47.76,-56.96,2024-01-26,2024-01-26,,2024-01-26,2024-01-26
42355511,F09E983DAF-02,pay,0.00,-208.49,2020-04-24,2020-04-24,,2020-04-24,2020-04-24
42829094,F09E983DAF-02,pay,-56.12,-152.37,2020-06-05,2020-06-05,,2020-06-05,2020-06-05
41348775,3004D7D305-08,pay,-72.57,-45.57,2020-02-14,2020-02-14,,2020-02-14,2020-02-14
68252247,009658AAE0-02,pay,-104.62,-193.32,2023-12-29,2023-12-29,,2023-12-29,2023-12-29
68409546,D044D5B841-03,pay,-6.68,-99.14,2024-01-03,2024-01-03,,2024-01-03,2024-01-03
39989119,3004D7D305-08,pay,-27.37,-90.77,2019-11-22,2019-11-22,,2019-11-22,2019-11-22
40239225,3004D7D305-08,pay,-32.20,-85.94,2019-12-06,2019-12-06,,2019-12-06,2019-12-06
72719363,D044D5B841-03,pay,-28.18,-77.64,2024-06-03,2024-06-03,,2024-06-03,2024-06-03
69022582,C06040C80C-01,pay,-3.19,-122.14,2024-01-24,2024-01-24,,2024-01-24,2024-01-24
42312729,900392EE6F-03,pay,-284.88,-56.71,2020-04-21,2020-04-21,,2020-04-20,2020-04-20
63497168,6003854A7C-02,pay,-14.10,-208.95,2023-06-30,2023-06-30,,2023-06-30,2023-06-30
71696920,508EAF1C12-10,pay,-41.20,-18.60,2024-04-26,2024-04-26,,2024-04-26,2024-04-26
72086592,2070CD0342-03,pay,0.00,-71.05,2024-05-10,2024-05-10,,2024-05-10,2024-05-10
51544156,1005A686CB-01,pay,0.00,-160.84,2021-12-06,2021-12-06,,2021-12-06,2021-12-06
61579252,10184E8A26-01,pay,0.00,-27.00,2023-03-28,2023-03-27,,2023-03-28,2023-03-28
70942625,B008DFEBCF-01,pay,-9.33,-137.22,2024-03-29,2024-03-29,,2024-03-29,2024-03-29
58062938,4007C2D19B-01,pay,0.00,-63.25,2022-10-27,2022-10-27,,2022-10-27,2022-10-27
61889871,4007C2D19B-01,pay,-31.81,-31.44,2023-04-13,2023-04-13,,2023-04-13,2023-04-13
40781426,A0B41E9225-01,pay,-5.79,-146.97,2020-01-09,2020-01-09,,2020-01-09,2020-01-09
62705334,4007C2D19B-01,pay,-52.78,-7.79,2023-06-02,2023-06-02,,2023-05-23,2023-05-23
36616670,E000C4E443-01,pay,0.00,-134.96,2019-06-21,2019-06-21,,2019-06-21,2019-06-21
72714874,900F4C48EF-06,pay,0.00,-370.43,2024-06-03,2024-06-03,,2024-06-03,2024-06-03
44783667,000E053485-03,pay,0.00,-149.96,2020-11-13,2020-11-13,,2020-11-13,2020-11-13
71705314,900F4C48EF-06,pay,0.00,-155.47,2024-04-26,2024-04-26,,2024-04-26,2024-04-26
46931959,000E053485-03,pay,-23.43,-126.53,2021-03-19,2021-03-19,,2021-03-19,2021-03-19
71330815,900F4C48EF-06,pay,0.00,-155.47,2024-04-12,2024-04-12,,2024-04-12,2024-04-12
67636838,50A352B176-02,pay,-10.90,-92.64,2023-12-07,2023-12-07,,2023-12-07,2023-12-07
71281913,50A352B176-02,pay,-28.29,-75.25,2024-04-11,2024-04-11,,2024-04-11,2024-04-11
73041121,600C8A0131-01,pay,0.00,-119.00,2024-06-14,2024-06-14,,2024-06-14,2024-06-14
70614681,0098103401-05,pay,0.00,-150.96,2024-03-18,2024-03-18,,2024-03-18,2024-03-18
71831555,F0A3A40232-02,pay,-118.56,-161.32,2024-05-01,2024-05-01,,2024-05-01,2024-05-01
73217671,009F1BE43A-03,pay,-84.94,-64.07,2024-06-21,2024-06-21,,2024-06-21,2024-06-21
70917654,009F1BE43A-03,pay,-30.22,-118.79,2024-03-29,2024-03-29,,2024-03-29,2024-03-29
69199650,E020698C7B-02,pay,-9.87,-134.15,2024-01-30,2024-01-30,,2024-01-30,2024-01-30
62161027,F003A02483-03,pay,0.00,-148.70,2023-05-12,2023-05-12,,2023-04-26,2023-04-26
57302207,5005A005D8-01,pay,0.00,-166.31,2022-09-23,2022-09-23,,2022-09-23,2022-09-23
36740995,D0026DD96F-05,pay,-24.42,-298.72,2019-07-01,2019-07-01,,2019-07-01,2019-07-01
72467913,801B6AE131-04,pay,-74.86,-75.76,2024-05-24,2024-05-24,,2024-05-24,2024-05-24
65007085,509BB1A549-02,pay,-3.97,-100.73,2023-09-01,2023-09-01,,2023-09-01,2023-09-01
59040892,5007F98F1E-05,pay,-19.72,-158.22,2022-12-06,2022-12-06,,2022-12-06,2022-12-06
66521491,801B6AE131-04,pay,0.00,-150.62,2023-10-27,2023-10-27,,2023-10-27,2023-10-27
58339028,5007F98F1E-05,pay,0.00,-177.94,2022-11-07,2022-11-07,,2022-11-07,2022-11-07
41893552,C064627D93-08,pay,0.00,-153.73,2020-03-20,2020-03-20,,2020-03-20,2020-03-20
42889881,C064627D93-08,pay,-21.17,-132.56,2020-06-12,2020-06-12,,2020-06-12,2020-06-12
58280281,700065E6E5-01,pay,-12.30,-45.64,2022-11-04,2022-11-04,,2022-11-04,2022-11-04
59284976,700065E6E5-01,pay,-20.62,-37.32,2022-12-16,2022-12-16,,2022-12-16,2022-12-16
71480544,C0503AFA3F-06,pay,-125.93,-115.28,2024-04-18,2024-04-18,,2024-04-18,2024-04-18
54679820,700065E6E5-01,pay,-1.56,-56.38,2022-05-20,2022-05-20,,2022-05-20,2022-05-20
72532703,D03F4063A9-15,pay,-177.27,-44.93,2024-05-28,2024-05-28,,2024-05-28,2024-05-28
69001050,60504AA1EB-01,pay,-0.81,-160.42,2024-01-23,2024-01-23,,2024-01-23,2024-01-23
42977490,505B683BD9-01,pay,-81.10,-100.44,2020-06-22,2020-06-22,,2020-06-22,2020-06-22
72291542,A0908DFDD9-01,pay,-36.21,-84.60,2024-05-17,2024-05-17,,2024-05-17,2024-05-17
73000309,4097E228EC-17,pay,-76.42,-110.28,2024-06-13,2024-06-13,,2024-06-13,2024-06-13
42085064,10031458D1-02,pay,-65.46,-51.10,2020-04-03,2020-04-03,,2020-04-03,2020-04-03
68285673,E0770C91EE-03,pay,-3.63,-101.92,2023-12-29,2023-12-29,,2023-12-29,2023-12-29
39766210,70002E2033-01,pay,0.00,-86.59,2019-11-07,2019-11-07,,2019-11-07,2019-11-07
68256920,2032A77167-01,pay,0.00,-157.16,2023-12-29,2023-12-29,,2023-12-29,2023-12-29
72101262,9087E05C80-02,pay,-22.50,-111.90,2024-05-10,2024-05-10,,2024-05-10,2024-05-10
72650973,900DF45101-01,pay,-26.64,-28.47,2024-05-31,2024-05-31,,2024-05-31,2024-05-31
73046738,900DF45101-01,pay,-31.65,-23.46,2024-06-14,2024-06-14,,2024-06-14,2024-06-14
67876331,900DF45101-01,pay,-26.92,-28.19,2023-12-15,2023-12-15,,2023-12-15,2023-12-15
66321829,2032A77167-01,pay,0.00,-157.16,2023-10-20,2023-10-20,,2023-10-20,2023-10-20
69100852,900DF45101-01,pay,-5.34,-49.77,2024-01-26,2024-01-26,,2024-01-26,2024-01-26
65394015,B047165AA9-01,pay,-1.99,-75.18,2023-09-15,2023-09-15,,2023-09-15,2023-09-15
40865276,900392EE6F-02,pay,-500.00,-132.33,2020-01-24,2020-01-24,,2020-01-14,2020-01-14
71423691,B047165AA9-01,pay,0.00,-88.44,2024-04-16,2024-04-16,,2024-04-16,2024-04-16
72293274,B01F3A4B91-03,pay,-35.82,-75.87,2024-05-17,2024-05-17,,2024-05-17,2024-05-17
41796785,F09E983DAF-02,pay,-74.19,-134.30,2020-03-13,2020-03-13,,2020-03-13,2020-03-13
71531888,E0394CC2BB-11,pay,-59.88,-44.84,2024-04-19,2024-04-19,,2024-04-19,2024-04-19
41114709,3004D7D305-08,pay,-61.69,-56.45,2020-01-31,2020-01-31,,2020-01-31,2020-01-31
36797258,3004D7D305-08,pay,-5.39,-112.75,2019-07-05,2019-07-05,,2019-07-05,2019-07-05
69161343,009658AAE0-02,pay,-8.55,-289.39,2024-01-29,2024-01-29,,2024-01-29,2024-01-29
39782159,3004D7D305-08,pay,-23.27,-94.87,2019-11-08,2019-11-08,,2019-11-08,2019-11-08
71905748,5014E82F98-15,pay,-125.57,-108.01,2024-05-03,2024-05-03,,2024-05-03,2024-05-03
46725586,5001D42D2A-01,pay,-37.42,-51.10,2021-03-05,2021-03-05,,2021-03-05,2021-03-05
71450887,C06040C80C-01,pay,-11.25,-114.08,2024-04-17,2024-04-17,,2024-04-17,2024-04-17
70293602,C06040C80C-01,pay,-13.92,-111.41,2024-03-06,2024-03-06,,2024-03-06,2024-03-06
54051310,303FDA7727-01,pay,0.00,-142.49,2022-04-15,2022-04-15,,2022-04-15,2022-04-15
64133848,6003854A7C-02,pay,-19.51,-203.54,2023-07-28,2023-07-28,,2023-07-28,2023-07-28
67393382,4007C2D19B-02,pay,-91.37,-35.07,2023-11-29,2023-11-29,,2023-11-29,2023-11-29
69746120,D0130F7CC6-03,pay,0.00,-166.95,2024-02-16,2024-02-16,,2024-02-16,2024-02-16
41927686,A0086CDD68-01,pay,-20.69,-1.47,2020-03-23,2020-03-23,,2020-03-23,2020-03-23
72455613,2070CD0342-03,pay,0.00,-71.05,2024-05-24,2024-05-24,,2024-05-24,2024-05-24
38254531,A0086CDD68-01,pay,-15.06,-7.10,2019-08-12,2019-08-12,,2019-08-12,2019-08-12
70922189,2070CD0342-03,pay,-16.50,-54.55,2024-03-29,2024-03-29,,2024-03-29,2024-03-29
73228013,508EAF1C12-10,pay,-47.82,-11.98,2024-06-21,2024-06-21,,2024-06-21,2024-06-21
56408408,1005A686CB-01,pay,-126.77,-34.07,2022-08-15,2022-08-15,,2022-08-15,2022-08-15
52613793,1005A686CB-01,pay,0.00,-160.84,2022-02-07,2022-02-07,,2022-01-27,2022-01-27
52407903,1005A686CB-01,pay,0.00,-160.84,2022-01-18,2022-01-18,,2022-01-18,2022-01-18
41897595,F00ABB13BC-01,pay,-56.07,-22.49,2020-03-20,2020-03-20,,2020-03-20,2020-03-20
70559317,B008DFEBCF-01,pay,-7.85,-138.70,2024-03-15,2024-03-15,,2024-03-15,2024-03-15
72233572,30511C1218-01,pay,-10.68,-130.27,2024-05-16,2024-05-16,,2024-05-16,2024-05-16
73377183,30511C1218-01,pay,-17.90,-123.05,2024-06-27,2024-06-27,,2024-06-27,2024-06-27
42243486,A0B41E9225-01,pay,-22.00,-130.76,2020-04-16,2020-04-16,,2020-04-16,2020-04-16
68491977,703FFD621E-01,pay,-13.36,-143.85,2024-01-05,2024-01-05,,2024-01-05,2024-01-05
71701204,703FFD621E-01,pay,0.00,-157.21,2024-04-26,2024-04-26,,2024-04-26,2024-04-26
71830396,E07D42A616-01,pay,-74.77,-153.04,2024-05-01,2024-05-01,,2024-05-01,2024-05-01
59078196,4007C2D19B-01,pay,-6.14,-57.11,2022-12-08,2022-12-08,,2022-12-08,2022-12-08
56909060,F00119E33F-01,pay,-11.81,-139.62,2022-09-06,2022-09-06,,2022-09-06,2022-09-06
68563812,103D32C994-01,pay,-10.25,-205.28,2024-01-08,2024-01-08,,2024-01-08,2024-01-08
65698306,A00777A48F-01,pay,-791.22,-63.73,2023-09-28,2023-09-28,,2023-09-27,2023-09-27
51059286,E000679720-01,pay,-54.59,-74.49,2021-11-12,2021-11-12,,2021-11-12,2021-11-12
72052282,50A352B176-02,pay,-39.16,-64.38,2024-05-09,2024-05-09,,2024-05-09,2024-05-09
59968842,E0081BFF56-02,pay,-47.41,-90.74,2023-01-13,2023-01-13,,2023-01-13,2023-01-13
60621347,E0081BFF56-02,pay,-6.31,-131.84,2023-02-10,2023-02-10,,2023-02-10,2023-02-10
68841534,50A352B176-02,pay,-10.20,-93.34,2024-01-18,2024-01-18,,2024-01-18,2024-01-18
69731998,806338CAE9-03,pay,0.00,-177.91,2024-02-16,2024-02-16,,2024-02-16,2024-02-16
70891109,A01E3A56CF-02,pay,-0.03,-59.05,2024-03-28,2024-03-28,,2024-03-28,2024-03-28
72099112,806338CAE9-03,pay,-20.23,-157.68,2024-05-10,2024-05-10,,2024-05-10,2024-05-10
70997888,0098103401-05,pay,-15.36,-135.60,2024-04-01,2024-04-01,,2024-04-01,2024-04-01
72721714,F0A3A40232-02,pay,0.00,-279.88,2024-06-03,2024-06-03,,2024-06-03,2024-06-03
70125278,0098103401-05,pay,-26.45,-124.51,2024-03-01,2024-03-01,,2024-03-01,2024-03-01
49407555,2005E2EA13-07,pay,-769.76,-30.24,2021-08-26,2021-08-26,,2021-08-25,2021-08-25
69205697,F003A02483-03,pay,-65.90,0.00,2024-01-30,2024-01-26,,2024-01-30,2024-01-30
71281890,5031EA8FD6-02,pay,-8.07,-196.91,2024-04-11,2024-04-11,,2024-04-11,2024-04-11
49357522,C0051AEACD-01,pay,-120.69,-135.00,2021-08-23,2021-08-23,,2021-08-23,2021-08-23
62125075,5005A005D8-01,pay,-129.69,0.00,2023-04-28,2023-04-28,,2023-04-24,2023-04-24
70362412,6063C069A2-02,pay,-15.09,-53.86,2024-03-08,2024-03-08,,2024-03-08,2024-03-08
48738354,C0051AEACD-01,pay,-195.28,-60.41,2021-07-21,2021-07-21,,2021-07-21,2021-07-21
49894407,90000C1D00-05,pay,0.00,-86.35,2021-09-17,2021-09-17,,2021-09-17,2021-09-17
47924859,90000C1D00-05,pay,-4.65,-81.70,2021-05-28,2021-05-28,,2021-05-28,2021-05-28
57527100,900534A56F-01,pay,-129.76,0.00,2022-10-03,2022-10-03,,2022-10-03,2022-10-03
51325681,90000C1D00-05,pay,-12.28,-74.07,2021-11-26,2021-11-26,,2021-11-26,2021-11-26
53321108,90000C1D00-05,pay,-86.35,0.00,2022-03-04,2022-03-04,,2022-03-04,2022-03-04
66514104,509BB1A549-02,pay,0.00,-117.01,2023-10-27,2023-10-27,,2023-10-27,2023-10-27
46813237,D008E5FE4D-01,pay,0.00,-89.66,2021-03-11,2021-03-11,,2021-03-11,2021-03-11
46116448,D008E5FE4D-01,pay,-2.93,-76.40,2021-01-28,2021-01-28,,2021-01-28,2021-01-28
70470823,509BB1A549-02,pay,0.00,-234.02,2024-03-29,2024-03-29,,2024-03-12,2024-03-12
72245127,D04620AA63-10,pay,-132.83,-114.27,2024-05-16,2024-05-16,,2024-05-16,2024-05-16
41700361,C064627D93-08,pay,0.00,-153.73,2020-03-06,2020-03-06,,2020-03-06,2020-03-06
70542578,400B94F649-13,pay,-158.47,-68.73,2024-03-15,2024-03-15,,2024-03-15,2024-03-15
70709493,C0503AFA3F-06,pay,-39.57,-201.64,2024-03-21,2024-03-21,,2024-03-21,2024-03-21
71870244,C0503AFA3F-06,pay,-148.15,-93.06,2024-05-02,2024-05-02,,2024-05-02,2024-05-02
55202183,700065E6E5-01,pay,-2.20,-55.74,2022-06-17,2022-06-17,,2022-06-17,2022-06-17
67864934,400B94F649-13,pay,-121.88,-105.32,2023-12-15,2023-12-15,,2023-12-15,2023-12-15
71766471,D03F4063A9-15,pay,-158.83,-63.37,2024-04-29,2024-04-29,,2024-04-29,2024-04-29
42648987,505B683BD9-01,pay,-57.24,-124.30,2020-05-20,2020-05-20,,2020-05-20,2020-05-20
44203530,505B683BD9-01,pay,-102.43,-79.11,2020-10-05,2020-10-05,,2020-10-05,2020-10-05
71795911,705A3CCE00-02,pay,-43.03,-147.80,2024-04-30,2024-04-30,,2024-04-30,2024-04-30
72568942,5063E803F0-11,pay,-145.63,-38.35,2024-05-29,2024-05-29,,2024-05-29,2024-05-29
68481862,30664BD9C7-02,pay,-2.75,-65.28,2024-01-05,2024-01-05,,2024-01-05,2024-01-05
71924713,E03CFF57E7-01,pay,-2.08,-75.18,2024-05-03,2024-05-03,,2024-05-03,2024-05-03
40970082,70002E2033-01,pay,0.00,-86.59,2020-01-22,2020-01-22,,2020-01-22,2020-01-22
43831550,70002E2033-01,pay,-40.87,0.00,2020-09-08,2020-09-08,,2020-09-08,2020-09-08
72299139,E0770C91EE-03,pay,-20.80,-84.75,2024-05-17,2024-05-17,,2024-05-17,2024-05-17
42511924,70002E2033-01,pay,0.00,-86.59,2020-05-07,2020-05-07,,2020-05-07,2020-05-07
68354873,F084ED54D9-01,pay,-19.60,-142.04,2024-01-02,2024-01-02,,2024-01-02,2024-01-02
42324843,70002E2033-01,pay,0.00,-86.59,2020-04-22,2020-04-22,,2020-04-22,2020-04-22
50037204,B001EA1ABF-01,pay,0.00,-157.48,2021-09-24,2021-09-24,,2021-09-24,2021-09-24
54441167,B001EA1ABF-01,pay,-66.68,-90.80,2022-05-06,2022-05-06,,2022-05-06,2022-05-06
71521953,900DF45101-01,pay,-15.89,-39.22,2024-04-19,2024-04-19,,2024-04-19,2024-04-19
66670742,606D74602F-03,pay,0.00,-40.00,2023-11-03,2023-11-03,,2023-11-01,2023-11-01
71508096,2032A77167-01,pay,0.00,-157.16,2024-04-19,2024-04-19,,2024-04-19,2024-04-19
73425374,900DF45101-01,pay,-37.60,-17.51,2024-06-28,2024-06-28,,2024-06-28,2024-06-28
70935801,802738B4BE-02,pay,-4.76,-49.68,2024-03-29,2024-03-29,,2024-03-29,2024-03-29
