loan_id,loan_amount,loan_date,loan_status
1f8a0993-4dfd-561a-9a84-40afb2275c53,500.0,2024-02-20,Open - Repaying
6341e091-0006-563b-aadb-04b84614fdb9,800.0,2024-02-15,Paid Off - Paid In Full
bdf9ca5e-4e95-581e-a8df-0f2d8ea674f5,800.0,2024-06-18,Paid Off - Paid In Full
782c61e5-02b3-57f2-9f4e-eab2b64a1ea2,800.0,2024-06-18,Closed - Bankruptcy
cd61c2dd-e725-5f36-b8c8-95d4d6e1b1b9,700.0,2024-05-02,Closed - Charged-Off
6bc33298-a73e-508b-9e06-ec335d4e885e,600.0,2024-06-17,Paid Off - Paid In Full
a4b9ebe5-ae50-5d6f-bbdc-b549f236781c,800.0,2023-11-13,Paid Off - Paid In Full
f20e93b9-287d-55ee-9105-909863970c55,800.0,2020-02-04,Paid Off - Paid In Full
4a98100c-222c-5e3a-bdf2-11bae84674f6,300.0,2024-01-29,Paid Off - Paid In Full
6fa470bc-d1d0-50dc-b4f6-8e0ca825b0a8,300.0,2024-04-29,Paid Off - Paid In Full
8a437242-f443-5bf5-a626-e14624e3e857,800.0,2024-05-30,Closed - Charged-Off
50057257-4083-5e13-966d-4a04118f6a0e,541.15,2024-07-08,Closed - Charged-Off
119bb2b8-abda-54b6-aa04-e3a7c1d0d5d1,1000.0,2024-06-17,Open - Repaying
73cc33b4-ce52-5c51-b81d-9139201b73a3,700.0,2024-04-23,Closed - Charged-Off
868ba49d-6487-5983-9fc3-24078e7f52be,800.0,2024-05-28,Closed - Charged-Off
5f92facb-b648-5e46-9208-90e4f37b4982,600.0,2024-06-03,Paid Off - Paid In Full
1d408897-d0c1-5fa7-a7f9-e6048478f590,1000.0,2023-05-19,Paid Off - Paid In Full
50c88232-822a-55e2-9280-8e5314a1d781,1500.0,2024-05-31,Open - Repaying
72a86456-b318-5367-9538-e6f8a8240e5b,600.0,2024-05-30,Paid Off - Paid In Full
a7c58b65-4385-59b4-b44a-7aaa69a05ca5,300.0,2024-04-24,Open - Repaying
01fc74e7-4a49-5a7e-b462-7e61d9c82561,600.0,2024-06-04,Paid Off - Paid In Full
0663774a-8aa0-5f35-b090-3f6a6cf75850,700.0,2024-05-08,Closed - Bankruptcy
6505bbbe-c18d-5df6-add9-3c88bb1c2f94,600.0,2024-02-13,Closed - Charged-Off
1d19142b-b715-50e3-ba60-79d0f04dc929,800.0,2024-06-12,Closed - Charged-Off
ce384419-95f9-57ce-9222-c60a4f73bd81,400.0,2024-06-07,Closed - Charged-Off
0415a4b5-6187-5779-b826-6ed5a1323bce,800.0,2024-05-24,Paid Off - Paid In Full
ef2d5720-1c92-564a-9695-46fd150bb069,800.0,2024-05-30,Open - Repaying
bee7faf7-3189-5b36-95f9-12cd7333b463,300.0,2024-06-14,Paid Off - Paid In Full
ef6aa962-f093-589b-bd19-64b79efcd310,600.0,2024-05-28,Closed - Charged-Off
9cd5ff33-81b6-53f3-b448-18c23274f6d7,600.0,2024-05-21,Paid Off - Paid In Full
011eaa96-e352-5bc6-a3d5-4eb10ac33d26,500.0,2024-06-12,Closed - Charged-Off
1ef41244-40c8-533e-8e38-152838ba63eb,600.0,2024-05-13,Closed - Charged-Off
2b52a927-e0b3-5aa7-84f5-04cd68775b77,500.0,2023-11-27,Closed - Bankruptcy
061d739f-6877-5580-b988-f8df275bd914,600.0,2024-03-12,Paid Off - Paid In Full
925f04aa-9e1f-5b49-959e-16c1d3b6c03a,400.0,2024-05-14,Open - Repaying
2ac5d2dc-b016-594e-9fc1-5e05738436a0,800.0,2024-05-24,Closed - Charged-Off
e72a79c5-656b-5abe-8bd9-a311714d3ac7,800.0,2020-02-19,Paid Off - Paid In Full
268742e3-b30e-5c10-bb8f-ff2dda503dc4,600.0,2024-06-18,Paid Off - Paid In Full
6df21de1-61fb-5242-a02a-47f12e8e349c,300.0,2023-09-14,Paid Off - Paid In Full
59554199-50b4-54ec-9e18-cb14ec00cb2d,600.0,2024-05-28,Closed - Settled in Full
956fc7c0-d7fa-5812-8953-8eb1863933b0,600.0,2024-06-11,Closed - Charged-Off
8afae367-e502-5f10-a7c9-18b0be2d1a21,800.0,2024-05-20,Paid Off - Paid In Full
f9e8e19c-e1bf-5da8-95d3-148fe7974be0,400.0,2024-05-24,Paid Off - Paid In Full
9e72dd19-3317-5be2-9cd1-c7621940c854,1200.0,2024-06-10,Paid Off - Paid In Full
f54f043d-2511-569c-af32-e232981fb5c1,300.0,2024-06-11,Paid Off - Paid In Full
813bb36d-2862-535a-8719-5aa95ed76343,800.0,2024-05-30,Closed - Charged-Off
490f60c3-84c6-5937-a227-4f49d1c4332a,400.0,2023-09-18,Paid Off - Paid In Full
b34e21c3-c219-5f2a-a304-49b43c4d2d55,700.0,2023-12-11,Open - Repaying
de1b0f34-e660-557c-8f59-6da4c52f89b9,500.0,2023-11-03,Paid Off - Paid In Full
0aea4947-46f3-5150-a3ca-6db42673a4b8,800.0,2024-01-17,Open - Repaying
460c9b6d-1f96-587a-809d-63e67bca7845,800.0,2024-05-03,Open - Repaying
2891f717-c8e3-5f75-b295-3f05fc1ddd2e,1000.0,2024-06-11,Open - Repaying
7ebe70fc-22e6-592a-8901-694923a0bd5e,800.0,2023-09-19,Paid Off - Paid In Full
94efa9cc-e5c7-5473-b996-38354602c625,700.0,2024-01-16,Paid Off - Paid In Full
29e24a0f-299d-5c4b-a304-7da6b2508196,600.0,2024-06-10,Paid Off - Paid In Full
2bdb7b96-4956-590f-adf4-30fcc8a15931,300.0,2024-06-14,Closed - Charged-Off
377bae5d-847f-5460-a618-8d6983790f52,300.0,2023-11-16,Paid Off - Paid In Full
318e5ca4-b471-5db3-a0b8-aa4d9fab5a2b,800.0,2024-06-20,Closed - Charged-Off
0df2f99c-f15e-55f6-a292-ffacc93f656d,800.0,2024-05-17,Paid Off - Paid In Full
df396d73-2ac7-5026-b853-8eb214e4b5f8,800.0,2020-02-10,Paid Off - Paid In Full
49c9bd18-c8d9-5cbc-9729-95f9d2a78846,600.0,2024-06-14,Closed - Charged-Off
660a1087-5e12-55c8-9e90-436ff8526e14,800.0,2024-04-29,Paid Off - Paid In Full
98232f48-21b9-51e0-ab8a-43a57538d460,700.0,2024-05-28,Paid Off - Paid In Full
afd0f1b5-4fbd-5093-a357-71ebaf3c2b15,800.0,2024-05-29,Open - Repaying
5bf2092a-7c09-5408-ac1e-3df993b82206,300.0,2024-05-09,Closed - Charged-Off
2bef0e71-2409-5f20-b502-09b79e9ac5dc,800.0,2024-05-15,Open - Repaying
ca45b369-c20e-5ae1-ad3d-039cac8e65a1,600.0,2024-05-20,Paid Off - Paid In Full
09df29c2-1fcd-51d5-8e00-ad0479c6673e,500.0,2024-05-28,Closed - Charged-Off
0cbc0046-cbd4-5c6c-ae1d-f7f5b373d896,800.0,2024-06-13,Paid Off - Paid In Full
899d53ae-f373-5423-843b-22924005a415,800.0,2024-05-03,Paid Off - Paid In Full
9181f58e-fda3-5198-be81-6daf93825384,800.0,2024-04-23,Closed - Settled in Full
6f7ab29d-3405-5f0f-8831-ba941667cd45,300.0,2024-05-28,Paid Off - Paid In Full
7b6fffe0-c763-5105-8c42-7b0a746d6c2a,300.0,2024-05-08,Closed - Settled in Full
e8aa1a76-1e7e-5417-9374-0890b849c37d,600.0,2024-05-17,Paid Off - Paid In Full
ecea2f42-9e6b-5630-8b46-9e5497a80290,411.08,2024-07-08,Closed - Charged-Off
f974c7dd-c1f2-54f9-9ca7-b0c11a84115a,300.0,2023-11-08,Closed - Charged-Off
0f243c72-9dc9-5d6f-8341-0d93821a88b8,800.0,2024-06-10,Closed - Charged-Off
984eb292-f80e-5eed-ad33-b9c1ae48c3c1,800.0,2023-07-19,Paid Off - Paid In Full
4249265e-23a9-5ad6-8f7f-81e9be18253a,300.0,2024-05-16,Paid Off - Paid In Full
d65ebc8e-7c90-51e1-bbf2-c774f5659988,800.0,2024-05-20,Paid Off - Paid In Full
7125feaf-0aa3-53eb-ae5d-41fbbbe2b39a,800.0,2020-02-20,Paid Off - Paid In Full
db284663-82f4-5d37-a726-5e7614132788,800.0,2024-05-20,Closed - Charged-Off
f001534d-c866-5c0a-89a8-4ac68efbde74,800.0,2024-05-29,Open - Repaying
0e851eba-3b42-54a3-a6dd-e1e32e3420c4,800.0,2024-05-06,Closed - Charged-Off
c954b4e0-d230-5520-861a-518bc42563ff,1050.04,2024-07-08,Paid Off - Paid In Full
341f29f3-d839-5d4d-a03b-a002d02d971c,500.0,2024-06-14,Paid Off - Paid In Full
833bef53-8773-5bab-8fe0-f66185a91387,400.0,2024-05-06,Closed - Charged-Off
420e1870-86a8-5254-ae12-53061655e8f2,600.0,2024-02-26,Closed - Charged-Off
8da542bd-8002-598a-a051-1f06f5bfdbb0,800.0,2024-05-15,Paid Off - Paid In Full
364ac71e-55f6-59ac-a01a-c5915fe6842d,500.0,2024-05-24,Open - Repaying
b25378f4-d1a1-50e4-96f1-ea23495351ce,800.0,2024-05-29,Open - Repaying
a54a2462-89bf-561e-90fc-a3d14b3b2e26,1500.0,2024-05-14,Paid Off - Paid In Full
4dd9e045-f714-53d1-a3db-a155efd6bbcc,1000.0,2024-06-20,Closed - Charged-Off
5e62dc5e-ff1c-5717-9083-06d36881f106,600.0,2024-06-04,Closed - Charged-Off
0fddab00-133b-5cd3-9702-5244e9d4ef71,300.0,2024-05-28,Paid Off - Paid In Full
c3ca6431-6163-58c6-b1f8-83e2c48c4df3,600.0,2024-06-10,Open - Repaying
0651de14-3a23-5f88-9d04-3fb15f8bb525,600.0,2024-05-07,Open - Repaying
18a45a76-6ddc-543f-b3e7-224faf851700,1000.0,2024-05-28,Open - Repaying
6bdd2984-974c-55c9-bbe7-846babed9966,600.0,2024-05-06,Closed - Charged-Off
abe511c9-b417-596f-9382-cca750c54585,800.0,2024-05-10,Open - Repaying
e5e22be6-dd66-5c21-a98c-1b51dc1e78e9,300.0,2022-03-29,Closed - Charged-Off
84b86eee-2192-5ada-bfab-8c9e71e8eab7,500.0,2024-05-24,Closed - Charged-Off
69154dbd-ec93-582d-924f-96b53ec95154,800.0,2024-05-22,Open - Repaying
8e099a93-267b-55f0-8ccf-1754581a0cb0,500.0,2024-05-03,Closed - Charged-Off
f18d0128-566f-5351-8386-f9af87be1fd1,500.0,2022-05-26,Closed - Settled in Full
06312fb8-d8bc-5ae9-a598-b5e41256f3ec,500.0,2024-04-29,Open - Repaying
8f003d4b-aabf-5e17-a93f-10a2d23ee880,500.0,2022-08-04,Closed - Charged-Off
6d1fde9a-120e-51f4-b329-2a04b20b4277,500.0,2023-10-12,Closed - Charged-Off
80eb2486-471e-5dff-a76e-da42f6dc74fc,500.0,2024-03-04,Paid Off - Paid In Full
99f09908-5a5d-5e14-9096-6be1836ab6af,500.0,2024-04-05,Open - Repaying
3d502b73-685e-59d9-9964-bdf1c9e7ebd5,766.26,2024-10-22,Open - Repaying
0e992741-2e98-5f15-bbc2-33bcda8de39d,300.0,2024-05-21,Closed - Charged-Off
da3349dd-2722-50c0-bc39-15bc19ac95d5,1500.0,2021-07-09,Paid Off - Paid In Full
c6117206-2159-5fbd-87a9-9dbbf3f49b58,300.0,2024-03-22,Closed - Charged-Off
5b840219-1519-5f29-a9e4-6db821181e78,700.0,2024-05-13,Closed - Charged-Off
37c25554-dcd2-5568-bac7-12e30a665ec2,800.0,2023-12-14,Closed - Charged-Off
1b4d2b30-315b-5a40-849c-e68c15250e48,400.0,2024-01-22,Paid Off - Paid In Full
4daadb63-cfa2-5274-9c4e-246b677a5212,700.0,2024-06-10,Closed - Charged-Off
6e63cc5e-5589-5740-bf85-7c865f9f9b99,600.0,2024-06-10,Open - Repaying
510bb2f3-9c46-5306-823a-d2aff0fd7600,300.0,2023-09-25,Paid Off - Paid In Full
0454ad8b-fe80-509a-b953-0e3815b79b8a,800.0,2022-07-13,Paid Off - Paid In Full
abd4d02e-16ed-51dc-b60b-ece68019ba0a,300.0,2024-01-26,Paid Off - Paid In Full
7d6b4379-0971-5534-8dba-898f4cde53ea,800.0,2023-09-06,Closed - Charged-Off
600180f2-3c4a-5785-a95c-d9764d90250a,600.0,2020-10-23,Paid Off - Paid In Full
e9f0ca2a-2df5-5599-b48f-d607e1515420,800.0,2024-04-23,Paid Off - Paid In Full
89153222-3fa4-5616-a417-496d6bdf00de,600.0,2024-02-14,Closed - Charged-Off
82744d86-bc14-51b5-adcb-15aedbfc793d,800.0,2024-05-24,Closed - Charged-Off
92849e2f-ed80-56a9-ab74-96e34133290b,500.0,2023-09-29,Paid Off - Paid In Full
6cff4930-8fa0-5b91-af18-b5ff88abd2f7,800.0,2023-07-31,Paid Off - Paid In Full
b067afd6-5ed1-574f-86bc-83f6feba6094,300.0,2024-01-29,Paid Off - Paid In Full
feeebaa9-49fd-535b-9b42-e68abf7cc46a,800.0,2020-01-15,Paid Off - Paid In Full
071c5844-ac17-56c7-85cd-c96dd27a5948,800.0,2020-06-16,Paid Off - Paid In Full
baf19366-dc3c-5f01-a1c2-482b9c32703d,500.0,2024-06-18,Paid Off - Paid In Full
fe7f28fd-0ef1-57d6-b007-d8432dc7cbea,300.0,2024-05-10,Closed - Charged-Off
ffcc481c-7f08-5e64-bd7b-752a741b2750,500.0,2023-06-28,Paid Off - Paid In Full
94ea3837-eb5f-53ad-957b-ce18ed0003a5,800.0,2023-07-31,Paid Off - Paid In Full
b05d9029-dc72-5f3a-9e05-8a65f54c4d73,600.0,2024-06-14,Open - Repaying
8cfebd50-2761-5731-bfb2-373505d0d9e3,400.0,2024-06-05,Closed - Charged-Off
03c0e8dd-49e5-5512-8a9f-f7f16cebad67,800.0,2020-10-05,Closed - Settled in Full
48cc0065-b7b2-5488-aa30-696490c86fa5,1500.0,2023-04-03,Closed - Charged-Off
a8ce989a-a6a3-5b2d-abb3-b4f961c9113c,300.0,2024-05-16,Open - Repaying
cb706d7b-da6c-5773-a7e9-84250236c020,500.0,2024-02-07,Paid Off - Paid In Full
5f6143de-228f-5ff9-beaa-b7dc002e6004,600.0,2024-05-08,Paid Off - Paid In Full
1a888043-69dd-56a1-8bc3-f205507c7dd4,500.0,2024-06-06,Paid Off - Paid In Full
44df7558-43d7-5e7f-9152-ad50e577da50,800.0,2024-02-05,Paid Off - Paid In Full
a06fa308-35f1-5acb-956e-422e973fc2f5,600.0,2023-11-27,Closed - Charged-Off
7880b975-65ed-511c-8c71-a579a6cc5763,500.0,2024-05-21,Paid Off - Paid In Full
20cc9728-4162-51ac-9acf-6e8d8132c22b,800.0,2022-10-05,Closed - Charged-Off
b3d2d3a1-ab51-5246-8521-ec9a64f5eadd,800.0,2020-06-22,Closed - Charged-Off
9777a77a-d1f8-5807-b4a0-488cdd40f054,800.0,2024-05-28,Open - Repaying
c70038c8-071b-54fa-a985-b68f7b777a7b,800.0,2024-05-16,Paid Off - Paid In Full
c06fe995-15c0-5055-814b-0c760b9f9854,300.0,2023-09-25,Paid Off - Paid In Full
3b81b9c6-6f7f-508d-8892-4380122c35b9,600.0,2020-02-13,Paid Off - Paid In Full
f3c7aec4-30ab-540f-aeb3-f11ebb6f465a,800.0,2023-03-27,Paid Off - Paid In Full
d76405ca-b4a3-513b-9ff7-62af0ea26e5d,600.0,2024-05-02,Open - Repaying
96abeb71-836b-5804-9847-89d68ad64d2f,1500.0,2024-05-14,Paid Off - Paid In Full
1e576452-9f74-5784-9069-f1a38a10005e,800.0,2023-11-06,Paid Off - Paid In Full
b4b8ace9-e1e6-5802-a109-0344f6a4ae3e,800.0,2024-05-09,Paid Off - Paid In Full
67ecaa27-c3e2-5b33-b244-ff25b4500d97,300.0,2023-10-12,Paid Off - Paid In Full
f83cf6ae-d220-53ba-8722-97641b8c05c2,500.0,2024-06-10,Closed - Settled in Full
0cfdb6ce-300f-5754-a626-72716e3c11d9,500.0,2024-06-18,Open - Repaying
52bfb7ac-70e2-5ed2-9c7e-8048ccfa4fbd,800.0,2024-06-18,Open - Repaying
796f0cc3-01ad-524f-9692-d7ed9a359981,600.0,2024-05-08,Open - Repaying
b373b7c0-0f30-5e5a-8a50-5f741261fe61,600.0,2024-01-08,Closed - Charged-Off
33a05fce-2b53-5a7f-a6f7-5ce0b28704b2,800.0,2023-08-07,Paid Off - Paid In Full
9c7d0a06-d2f5-527f-b1a5-d111371cf41d,500.0,2024-05-06,Open - Repaying
d15d93d7-4055-547d-b548-ce8038f06821,600.0,2023-07-05,Paid Off - Paid In Full
fb6229ee-b8dc-5ed7-beb1-4e0e0d219515,500.0,2024-06-07,Closed - Settled in Full
21109d6b-e34f-5bcf-be48-2cae263b95a6,800.0,2024-05-30,Closed - Charged-Off
b1cda9c0-6447-5e2f-b77b-f0b91e7e184f,800.0,2020-02-05,Paid Off - Paid In Full
44a38898-f970-558b-b046-0e0543cfd863,500.0,2024-05-15,Closed - Charged-Off
820ebc44-53df-555a-81df-e892984e756f,300.0,2024-06-20,Closed - Charged-Off
63b4de1c-0467-5725-baf4-cc7fd9f72e5a,800.0,2020-08-17,Paid Off - Paid In Full
cd074bc7-667c-5c73-939a-5ab3db18d431,800.0,2024-05-08,Paid Off - Paid In Full
bce7e146-216a-509a-86d0-c5237e38fdb5,300.0,2024-06-10,Closed - Charged-Off
cf85e9e9-9e2d-59ef-a681-1f0c25539d02,500.0,2024-06-07,Open - Repaying
b5fe9871-df61-5ac5-858f-41bb722e1b3d,800.0,2024-06-04,Paid Off - Paid In Full
f6589a93-a214-5f69-bea8-de089f3fafa2,500.0,2024-05-10,Open - Repaying
d51fd94f-6733-5304-8bee-3cdcd01a1630,600.0,2020-02-12,Paid Off - Paid In Full
90e4eba5-3954-5ccd-9518-dde121f7fce5,600.0,2021-04-02,Closed - Settled in Full
11901c31-7402-5191-ac5c-d2d81745a369,300.0,2024-05-28,Closed - Charged-Off
489b2fe0-5e3a-5b88-bb83-645ed2f25a5b,800.0,2024-06-06,Open - Repaying
9b0e497a-8ae2-5666-a59d-596b63e1a8e1,600.0,2024-05-07,Paid Off - Paid In Full
20e27c1e-6d9f-597f-83f7-48cd9f4d6081,800.0,2020-12-30,Closed - Charged-Off
ce202c7b-d594-521d-a029-4cc78be4cc3f,562.09,2024-07-08,Paid Off - Paid In Full
9bd20f17-f3b5-5e14-b851-55b50ee15967,800.0,2023-09-18,Paid Off - Paid In Full
b7132bfd-735e-569d-8a8c-e6512d886877,300.0,2023-12-06,Closed - Charged-Off
bc08e596-b7ae-59f3-a20f-898a9f9b58c5,600.0,2020-12-23,Closed - Settled
cac059c6-fc5b-5877-937b-07f2bfc670c3,800.0,2024-04-29,Paid Off - Paid In Full
40402771-713f-51cb-9473-e60150986f74,717.89,2024-07-08,Closed - Charged-Off
96ebba01-23b8-5875-9d87-41d32bee2c38,800.0,2024-01-08,Closed - Charged-Off
9567f89e-2018-51e3-a0c0-5379dda20383,300.0,2024-06-12,Closed - Charged-Off
fcc1ccf0-17ff-55cd-a867-586f44a8e2da,500.0,2024-05-14,Open - Repaying
2822b9f3-f6c3-5837-bfe4-2afcb954b8f5,1500.0,2024-06-14,Closed - Charged-Off
9ff94350-8b26-5792-ad6d-16e8b98e639d,600.0,2024-05-09,Closed - Charged-Off
dd0e413b-ae3c-5ebb-b6c3-b81ba753633c,800.0,2022-05-26,Closed - Settled in Full
71413a0e-f85b-5947-8058-965a780edaa7,659.72,2024-07-08,Paid Off - Paid In Full
cefaec6e-f278-518e-bc75-f66afbd7d022,800.0,2024-01-17,Paid Off - Paid In Full
15474b10-76d9-524b-b29f-8bcd7a8cd82f,800.0,2024-06-06,Closed - Charged-Off
e6b72b7b-8098-5be1-ab85-204580485536,800.0,2024-05-31,Paid Off - Paid In Full
15b3ce11-a032-5d54-beec-0305f282550b,600.0,2024-04-29,Closed - Charged-Off
9d4edae3-9bc1-5a54-9685-7ec143f610ff,800.0,2024-01-03,Paid Off - Paid In Full
bc978a72-b4e0-5d6a-85ba-0302c548c022,600.0,2023-09-27,Paid Off - Paid In Full
59f6532c-9ae3-5dce-8ff0-42c18281ac38,1000.0,2024-06-10,Open - Repaying
89ff82cc-0ef8-517d-ada6-456a88eecbec,300.0,2020-02-18,Paid Off - Paid In Full
f3df7665-4626-5743-8ce9-a080cebf6646,400.0,2024-05-06,Open - Repaying
2c7ea9cb-980f-5a21-9dc0-9e36580eff13,800.0,2024-05-01,Paid Off - Paid In Full
e118ea7f-d56b-592b-82eb-acf1ed2af712,700.0,2021-07-02,Paid Off - Paid In Full
afad6825-ca3f-55e4-8b78-0799914e3f03,500.0,2024-04-23,Closed - Charged-Off
fdbf2bf3-d2d1-5b05-8356-127a02576359,800.0,2022-09-19,Paid Off - Paid In Full
c7fb609b-09be-5090-ad93-200fce1fb883,600.0,2024-05-20,Paid Off - Paid In Full
f8cb815b-f248-5820-a06d-1baeac67354e,600.0,2024-04-25,Closed - Charged-Off
3fe2a15f-d3c8-575c-91c0-53ae64209f55,500.0,2024-06-11,Closed - Charged-Off
b776d2c1-5cc6-5515-a963-01b6d584a59a,800.0,2022-12-16,Closed - Charged-Off
35749f42-0cd4-5f0a-8e28-136defc195f3,800.0,2023-12-27,Closed - Charged-Off
3bdf6460-31da-5f01-b107-684a103c4c1a,600.0,2024-01-29,Paid Off - Paid In Full
9c1b7346-6493-5b33-9c83-43f28f69ca5b,600.0,2024-02-06,Closed - Charged-Off
c039e4e9-d411-5f55-b448-3f7bba0c6567,1500.0,2024-05-03,Closed - Charged-Off
215d54fe-4d63-51c3-9b05-ead7eaf11ebb,800.0,2024-04-22,Paid Off - Paid In Full
1a464493-85b7-5b64-81e8-d4fbf9222f6a,800.0,2020-07-13,Paid Off - Paid In Full
6f62b8b2-74b5-5f36-a5bd-b9378dfd8856,500.0,2024-06-03,Open - Repaying
6688aa21-f148-5176-8337-b6596ca56ad8,500.0,2024-04-29,Closed - Charged-Off
23c4a98a-16db-5217-ac97-e9ab6f67a96d,600.0,2024-04-04,Open - Repaying
2ed647aa-5e41-5d94-9261-102e8f91604b,800.0,2024-04-25,Paid Off - Paid In Full
7d4cae8d-4777-53f0-af82-e68932bf0859,700.0,2024-06-07,Open - Repaying
50c86524-70e9-51f9-bee5-3296494ed335,600.0,2024-05-13,Paid Off - Paid In Full
32029b77-2d63-511b-853e-566cf825fccc,800.0,2023-08-23,Closed - Settled in Full
e87cfbe1-c1c5-5511-ae32-06b909cde06c,600.0,2021-08-31,Paid Off - Paid In Full
e49574a0-9138-573a-a37f-4217368ff6ec,300.0,2023-05-18,Paid Off - Paid In Full
e4477c30-fe8d-5644-9e0c-deeb33b739ab,300.0,2024-04-30,Paid Off - Paid In Full
419ead4b-49a5-5e7b-bd27-d6dad8d4d51a,800.0,2024-05-20,Closed - Charged-Off
4c0b5b61-c767-5395-9bea-74f52e566632,800.0,2024-06-17,Closed - Charged-Off
4152ac30-e5fc-52c4-8ef4-c56e4876a192,500.0,2024-06-18,Open - Repaying
9c7ab06f-9378-53a6-9763-367507cd628e,800.0,2024-03-05,Paid Off - Paid In Full
3766651c-8a18-577c-85ed-2a69ad9172fe,800.0,2024-06-05,Closed - Charged-Off
138968f6-b8d2-5561-858e-099961acbcb9,500.0,2023-11-27,Paid Off - Paid In Full
d883bdbe-188b-5d1d-8859-2fe319e2158e,700.0,2022-07-18,Paid Off - Paid In Full
bbe8eeab-13d8-55dc-b59f-c7c4ed50b022,600.0,2024-06-20,Closed - Charged-Off
3c529b6a-18ec-5cab-8864-550df41ecdf4,500.0,2023-12-21,Paid Off - Paid In Full
fcc0dd4a-1c1b-537c-ac47-c4d458ecc04f,600.0,2024-04-25,Closed - Charged-Off
8a63ba1f-7aac-562e-a89f-77ecc01c5a2c,800.0,2024-05-16,Closed - Charged-Off
cf1fcfe0-fc15-5b06-9bd1-a4a7526819c4,800.0,2024-06-11,Open - Repaying
74770df3-fc6a-58e9-a243-5dfab2fa7a97,300.0,2024-06-03,Closed - Bankruptcy
3d1abe83-12b5-50ac-91db-0925aa7bf8d1,500.0,2024-05-23,Closed - Charged-Off
a3c2d22c-9995-5233-a152-b6835a862468,300.0,2024-04-23,Closed - Charged-Off
ce4fd018-7caf-5d47-b226-e183555e2455,1500.0,2024-04-22,Paid Off - Paid In Full
8b1f45e9-5a2d-5db3-a0e6-2e1a659ef81b,500.0,2023-12-26,Closed - Charged-Off
2ad8dd66-3c95-511f-b55d-c15e391dc7cd,500.0,2023-09-05,Paid Off - Paid In Full
19ba60f1-7521-56c5-970b-102156f7f385,800.0,2023-10-10,Paid Off - Paid In Full
f13deee9-e2d9-5baf-939b-d1ceaeefdf80,800.0,2024-06-14,Open - Repaying
ccf551af-f17c-5dbd-b9cc-4c144a21c28c,300.0,2024-03-20,Paid Off - Paid In Full
3991cad5-e2e0-5222-bdec-7ffd8e34436b,300.0,2024-06-04,Open - Repaying
2b546288-fc4e-5403-97e4-79ab5e52cc91,800.0,2024-04-25,Closed - Charged-Off
28e7510c-5749-5eac-8978-5586bb72cffa,700.0,2024-04-24,Paid Off - Paid In Full
57838a0f-58c7-58a8-b189-98b2f6d0f59c,800.0,2024-02-14,Closed - Settled in Full
2ec7e3aa-714f-5aea-930f-4f82ad0346ca,300.0,2024-06-10,Paid Off - Paid In Full
0f661639-f6fb-55c7-b49a-9a7a0d5aaf6d,800.0,2024-05-28,Paid Off - Paid In Full
30baa11d-af57-5e6b-a760-f7b1e31543fe,600.0,2024-06-17,Open - Repaying
7c1b1b11-84da-5860-989c-ce11bcedc217,600.0,2023-12-14,Paid Off - Paid In Full
d9e96673-a190-5eea-8310-adb1df263d1d,800.0,2024-04-30,Closed - Charged-Off
bf7260f4-085b-597c-9ca2-9208dfd8cc22,800.0,2024-06-14,Paid Off - Paid In Full
33d2a53d-15c4-5c39-9319-c556bf98a77f,400.0,2024-06-20,Paid Off - Paid In Full
94943845-72aa-52e9-9256-04fdd9bb8fd4,600.0,2024-06-07,Paid Off - Paid In Full
a328df25-9fd8-52e1-b3bd-f32aae63748d,800.0,2024-05-17,Closed - Charged-Off
7b9adc66-0039-5378-9221-542f92376dd7,300.0,2023-12-11,Closed - Charged-Off
2eb58b1c-a9e4-53f6-b0fa-58b80f4c67ea,800.0,2020-01-22,Paid Off - Paid In Full
9f676c15-b194-5540-9081-bcfea59fc493,500.0,2024-06-17,Closed - Charged-Off
62109c0f-7e66-56bf-b4ca-2387e59f0dc7,1200.0,2024-06-18,Closed - Charged-Off
05fd0f16-4237-5dce-8a5f-132305f3e173,300.0,2024-06-13,Paid Off - Paid In Full
30281229-06a9-5114-bd4a-9992cc6587ec,800.0,2024-05-20,Closed - Charged-Off
3117126e-ce9d-50c2-ac7e-9ac64fcd5947,600.0,2024-06-13,Paid Off - Paid In Full
9365c7d0-44c7-5feb-9531-7c90c2554d28,800.0,2024-05-06,Paid Off - Paid In Full
69c77f38-c30a-549f-af31-1e2721a2a158,441.89,2025-01-06,Open - Repaying
16a34aa8-bb1e-56a4-94e0-010342f061fc,600.0,2024-03-20,Paid Off - Paid In Full
b30233ff-4b9c-5faa-965b-f50ee84dfc9e,800.0,2024-06-10,Closed - Charged-Off
b75973be-6752-59e6-821f-166116eae698,600.0,2024-05-20,Paid Off - Paid In Full
ff930e5a-d923-5ee8-b626-8001cd4fc9f0,800.0,2020-01-31,Paid Off - Paid In Full
c9e4d14d-84c9-5fdb-92f6-d085f0808b4d,800.0,2024-05-17,Paid Off - Paid In Full
d553e455-3f11-5066-b04c-c61632aeb209,300.0,2024-01-29,Paid Off - Paid In Full
251cd596-e127-5479-81df-ada7fdb02848,500.0,2024-03-22,Paid Off - Paid In Full
b0e817b5-ccef-59fb-9405-489e4f6863d5,300.0,2024-06-10,Closed - Charged-Off
65ea35fe-6c0e-50e0-98ea-884349052c09,500.0,2024-05-28,Closed - Charged-Off
